year,fips,state,region,population_est,anxiety_ct,trauma_stress_ct,adhd_ct,bipolar_ct,depression_ct,comm_psych_care,outpatient_util,state_psych_care,private_psych_care,resid_psych_care,total_inpatient,inpatient_util,total_civilian,total_util,median_adhd,median_ptsd,median_anxiety,median_bipolar,median_depression,median_mental_hospital,median_psychiatrists_near_me,median_psychologist_near_me,median_therapist_near_me,median_all_trends,mean_adhd,mean_ptsd,mean_anxiety,mean_bipolar,mean_depression,mean_mental_hospital,mean_psychiatrists_near_me,mean_psychologist_near_me,mean_therapist_near_me,mean_all_trends,total_facilities,mental_health_only,inpatient_facilities,pct_pharmacotherapy,pct_free_services,pct_medicare_services,pct_youth_services,pct_counseling_services,per_capita_total_facilities,per_capita_mental_health_only,per_capita_inpatient_facilities
2020,34,NJ,Atlantic,8882371,35092,61391,25557,31667,79780,434907,0.04896294,828835,813920,823248,2466003,0.277628912,2900910,0.326591853,26,12.5,87.5,20,61.5,27.5,5,20,63,26,25.91666667,13.16666667,87.75,20.75,66.58333333,28.08333333,4.333333333,19.66666667,56.91666667,35.907407408111105,,,,,,,,,,,
2020,35,NM,West Pacific,2106319,41569,43586,13112,9919,35570,180270,0.085585327,358730,349558,357419,1065707,0.5059570748780218,1245977,0.591542402,23.5,18.5,85.5,21,71,37,0,0,44.5,23.5,24.08333333,18.08333333,85.75,21.66666667,72.33333333,37.5,0,0,41.08333333,33.38888888777778,,,,,,,,,,,
2020,36,NY,Atlantic,19336776,7611,14034,3780,6354,11286,61027,0.003156007,103967,111993,111993,327953,0.016960066145462926,388980,0.020116073,22.5,13.5,84.5,20,63.5,41,3.5,19,59.5,22.5,22.58333333,13.58333333,86.08333333,20.25,67.91666667,40.16666667,3.75,18.16666667,56.25,36.52777777777777,,,,,,,,,,,
2020,37,NC,South,10600823,22488,24647,5430,19466,41645,123538,0.011653623496968113,215955,204862,213033,633850,0.059792527429238275,757388,0.071446151,26,14,83.5,20,64.5,35,0,12,61,26,25.91666667,14.58333333,83.08333333,20.58333333,66.58333333,35.16666667,1.166666667,12,58.66666667,35.30555555522222,,,,,,,,,,,
2020,38,ND,Central,765309,3877,2549,1310,1076,3618,14673,0.019172647910843856,28077,28418,27204,83699,0.10936628211611257,98372,0.12853893,23,13,81,19,67,0,0,0,0,13,24.66666667,12.75,81.75,18.33333333,65.83333333,5.333333333,0,3.666666667,19.08333333,25.71296296222222,,,,,,,,,,,
2020,39,OH,Central,11693217,110581,107559,56773,54710,125998,517222,0.044232652143546124,1025730,1030773,1028931,3085434,0.263865282,3602656,0.308097934,25,13.5,84,19,61.5,45,0,17.5,67,25,24.83333333,13.5,84.41666667,19.5,64.58333333,44.66666667,2.166666667,16.75,60.25,36.740740740777774,,,,,,,,,,,
2020,40,OK,South,3980783,16712,20900,4453,10592,37553,110670,0.027801063258158006,216575,215710,217730,650015,0.1632882274668074,760685,0.191089291,27.5,15.5,87.5,21.5,70,56.5,0,15,49,27.5,26.66666667,15.91666667,87.41666667,22.25,71.16666667,57.08333333,0,12.25,49.75,38.05555555666667,,,,,,,,,,,
2020,41,OR,West Pacific,4241507,57603,54544,16165,12511,45303,146253,0.034481377,289366,285617,288874,863857,0.2036674700760838,1010110,0.238148847,31,15,81,21,61,49,0,8,47,31,30,15,80.91666667,20.83333333,63.66666667,49,0.833333333,6.75,46,34.77777777811111,,,,,,,,,,,
2020,42,PA,Atlantic,12783254,99063,96103,71516,57481,145620,611477,0.047834221,1204928,1160977,1201810,3567715,0.2790928663390401,4179192,0.326927088,23.5,13,86,19,63.5,35.5,3.5,17.5,63.5,23.5,23.5,13.16666667,85.83333333,19.5,62.66666667,36.33333333,3.166666667,16.16666667,58.91666667,35.472222222999996,,,,,,,,,,,
2020,44,RI,Atlantic,1057125,10658,5577,3728,4178,13272,32808,0.031035118836466834,65167,65376,65376,195919,0.18533191439044577,228727,0.216367033,26,14,79.5,20,58.5,41,0,0,42.5,26,26.41666667,14.16666667,79.16666667,19.25,61,40.58333333,8.916666667,0,40.58333333,32.23148148188889,,,,,,,,,,,
2020,45,SC,South,5218040,22883,25249,16758,12156,29935,100213,0.019205104,198178,199510,199510,597198,0.11444872020912067,697411,0.133653824,21,13,70.5,17,59,38,0,13,59.5,21,20.66666667,12.58333333,70.58333333,17.25,60.75,38.83333333,0.583333333,12.66666667,58.25,32.462962962555565,,,,,,,,,,,
2020,46,SD,Central,892717,1695,4120,1126,1350,3619,16820,0.018841357,30483,31612,31612,93707,0.10496831582685218,110527,0.123809673,25.5,12.5,76.5,19,70.5,0,0,0,19,19,26,12.5,76.75,18.41666667,68.5,10.66666667,0,0,22.58333333,26.15740740777778,,,,,,,,,,,
2020,47,TN,South,6886834,16465,13858,3957,12495,27002,99914,0.014507973,190085,194243,196808,581136,0.084383622,681050,0.098891595,21.5,12,68,17.5,57,47,0,12,61,21.5,20.75,11.66666667,67.33333333,17.66666667,57.41666667,45.16666667,0.416666667,12.25,61.25,32.65740740855555,,,,,,,,,,,
2020,48,TX,South,29360759,80958,59398,42611,73798,108376,417572,0.014222111901126261,814340,819807,830502,2464649,0.083943641,2882221,0.098165752,26.5,14.5,87,19,72,46,2,15.5,56,26.5,26.33333333,14.58333333,86.41666667,19.33333333,75.16666667,46.75,1.833333333,15,54.83333333,37.805555554777776,,,,,,,,,,,
2020,49,UT,West Pacific,3249879,21525,10866,5149,4655,16790,57998,0.017846202889399882,114351,112967,114248,341566,0.1051011437656602,399564,0.122947347,26.5,14,86,20,68.5,24.5,0,7.5,56,24.5,27,14.16666667,85.75,19.66666667,71.08333333,25.91666667,0,5.833333333,55.58333333,33.88888888922222,,,,,,,,,,,
2020,50,VT,Atlantic,623347,4894,9848,2595,1336,5154,27471,0.044070156750573915,54902,54902,54746,164550,0.26397816946259467,192021,0.308048326,25,14.5,79,18,59.5,0,0,0,35,18,24.58333333,15.25,80.25,18.25,62.08333333,2.75,0,3.5,27.5,26.018518517777782,,,,,,,,,,,
2020,51,VA,South,8590563,35938,31908,22317,24774,46993,131271,0.015280837821688754,250070,257339,257340,764749,0.089021988,896020,0.104302826,28,15,78,20.5,64,37,3,15.5,64.5,28,27.75,15.16666667,80.41666667,21.08333333,65.75,37.25,2.416666667,15.41666667,61.5,36.30555555633333,,,,,,,,,,,
2020,53,WA,West Pacific,7693612,50877,37648,17426,14041,48710,226629,0.029456775309178576,447418,446439,449512,1343369,0.17460836340590088,1569998,0.204065139,31.5,15,79.5,22,67,50,0,13.5,58.5,31.5,32.16666667,15.66666667,81.08333333,22,68.91666667,50.75,0,12.75,54.08333333,37.49074074111111,,,,,,,,,,,
2020,55,WI,Central,5832655,14658,7856,3910,5983,12820,77632,0.013309891,145295,150602,150337,446234,0.076506154,523866,0.089816044,24.5,13.5,83,19.5,64.5,47.5,0,10,60,24.5,25.08333333,13.58333333,81.83333333,19.41666667,67.91666667,48.5,0,9.666666667,53.58333333,35.50925925855556,,,,,,,,,,,
2020,56,WY,West Pacific,582328,4636,3860,1321,1671,5861,16434,0.028221208665906498,32094,32338,32338,96770,0.1661778241815609,113204,0.194399033,22.5,13.5,73,16.5,58,0,0,0,0,13.5,22.16666667,14,70.66666667,17.5,61.91666667,0,0,5,6.75,22.00000000111111,,,,,,,,,,,
2021,1,AL,South,5049846,19356,13867,16003,12152,31668,95327,0.018877209,189080,188764,189752,567596,0.1123986751279148,662923,0.131275884,32.5,13,86,19,62,32,0,11.5,82,32,33.25,13.33333333,85.75,18.5,60.66666667,32.41666667,1,12,82.5,37.71296296333333,380,80,10,0.5941176470588235,0.00591716,0.4319526627218935,0.1631578947368421,0.4263157894736842,7.524981949944612e-05,1.584206726304129e-05,1.980258407880161e-06
2021,2,AK,West Pacific,734182,1541,3060,487,434,2424,9837,0.013398585091979918,19272,19272,18917,57461,0.078265335,67298,0.09166392,45.5,17,89.5,22,61.5,0,0,0,0,17,44.91666667,16.75,88.25,22.33333333,61.25,0,0,0,6.5,26.666666666666664,186,33,4,0.49572649572649574,0.008474576,0.5169491525423728,0.3064516129032258,0.5860215053763441,0.000253343,4.494798292521473e-05,5.448240354571482e-06
2021,4,AZ,West Pacific,7264877,112353,86053,37519,34750,91111,405921,0.055874449078766236,811206,808659,811418,2431283,0.33466265154936553,2837204,0.390537101,39.5,15,89.5,21,66,41,0,17,84,39.5,40.16666667,15.08333333,90.75,20.91666667,65.41666667,42.75,0,16.83333333,81.91666667,41.53703703777778,955,128,37,0.615678776,0.003846154,0.5365384615384615,0.2554973821989529,0.5319371727748691,0.000131454,1.761901818847036e-05,5.092997445104714e-06
2021,5,AR,South,3028122,9357,12674,3171,6696,18791,77314,0.025531996,152352,152018,152002,456372,0.15071123290276944,533686,0.176243229,35.5,17.5,89,20,60,52.5,0,0,74.5,35.5,37.33333333,17.08333333,86.41666667,20.75,60.66666667,50.91666667,1.25,6.666666667,77.83333333,39.87962962966667,397,113,6,0.7061855670103093,0.074074074,0.5767195767195767,0.1889168765743073,0.47103274559193953,0.000131104,3.7316858435690506e-05,1.981426111629584e-06
2021,6,CA,West Pacific,39142991,104946,108134,40217,48512,165399,688121,0.017579673459291855,1305531,1295299,1306969,3907799,0.09983394,4595920,0.117413613,37,14,92,18,61,50.5,3.5,16,84.5,37,37,13.83333333,91.83333333,18,61.08333333,49.75,3.75,15.58333333,83.66666667,41.611111109999996,3467,599,86,0.46751740139211134,0.029737609329446066,0.32555425904317387,0.24430343236227287,0.49610614364003464,8.857268980799143e-05,1.530286737669076e-05,2.197072778623381e-06
2021,8,CO,West Pacific,5811297,31382,45158,10932,17107,43965,148553,0.025562796,284216,285369,280655,850240,0.1463081305257673,998793,0.171870927,39,15,84,21,59,45,0,14.5,87.5,39,39.83333333,15.08333333,85.75,20.25,58.58333333,46.08333333,0,14.58333333,86.41666667,40.73148148,652,55,11,0.450402145,0.007936508,0.36507936507936506,0.30214723926380366,0.5720858895705522,0.000112195,9.46432440124812e-06,1.8928648802496242e-06
2021,9,CT,Atlantic,3623355,10240,9639,2140,7047,14445,88948,0.024548519259084467,174852,175819,174385,525056,0.14490879309369356,614004,0.169457312,34,14,90.5,20,59,45.5,0,19,82,34,34.25,13.75,90.08333333,19.66666667,57.33333333,46.5,0.75,20.83333333,82.16666667,40.592592592222225,462,83,12,0.8267148014440433,0.021818182,0.6545454545454545,0.3116883116883117,0.5887445887445888,0.000127506,2.290694673858896e-05,3.3118477212417775e-06
2021,10,DE,Atlantic,1004807,1630,1825,994,2245,3702,20804,0.020704473595426782,30083,28845,27117,86045,0.08563336,106849,0.106337834,31.5,14,87.5,18.5,59,27.5,0,0,84,27.5,32.83333333,14.16666667,86.66666667,19.16666667,58.83333333,28,0,7,82.83333333,36.611111111111114,103,21,1,0.8421052631578947,0,0.7413793103448276,0.21359223300970873,0.5048543689320388,0.000102507,2.0899535930780736e-05,9.952159967038446e-07
2021,11,DC,Atlantic,668791,1792,4466,2273,6296,15661,70876,0.10597630649933985,139253,139983,139845,419081,0.6266247602016175,489957,0.732601067,44,15,87.5,18,61,0,0,0,78,18,42.08333333,15.08333333,88.66666667,18.83333333,60.08333333,19.16666667,0,0,78.16666667,35.78703703666667,80,16,3,0.696969697,0,0.5588235294117647,0.2,0.425,0.000119619,2.3923766916719872e-05,4.485706296884976e-06
2021,13,GA,South,10788029,31509,24163,10587,24634,41428,135427,0.012553451608259488,260828,253695,260523,775046,0.071843151,910473,0.084396603,35.5,14,86,19,58.5,42,2.5,18,90,35.5,35.25,13.91666667,86.5,19.41666667,59.25,41.41666667,2,18.08333333,90,40.64814814888889,638,66,28,0.5289256198347108,0.036312849162011177,0.4664804469273743,0.25235109717868337,0.5642633228840125,5.9139625968747395e-05,6.117892341594558e-06,2.5954694782522367e-06
2021,15,HI,West Pacific,1447154,593,3201,493,1158,2037,9651,0.006668952,18497,18882,18891,56270,0.038883215,65921,0.045552167,37.5,17,86.5,17.5,59,18.5,0,0,71,18.5,37.58333333,16.25,87.33333333,17.75,59.25,20.25,0,0,65.5,33.76851851777778,206,9,2,0.15217391304347827,0.2158273381294964,0.17985611510791366,0.5242718446601942,0.6747572815533981,0.000142348,6.219103150044846e-06,1.3820229222321882e-06
2021,16,ID,West Pacific,1904314,904,547,616,923,1622,14832,0.007788631,26263,26044,28009,80316,0.042175817643518874,95148,0.049964449,42,15,85,21,64,58,0,0,82.5,42,42.41666667,14.75,85.75,20.5,62.66666667,56.08333333,0,0,81.66666667,40.425925926666665,298,78,5,0.36551724137931035,0,0.5136986301369864,0.2684563758389262,0.4463087248322148,0.000156487,4.0959631657384234e-05,2.6256174139348866e-06
2021,17,IL,Central,12686469,6325,5854,2153,5054,8375,32422,0.002555636,56642,59375,59375,175392,0.013825123444513993,207814,0.01638076,35.5,13,89,18.5,54.5,52.5,3.5,17.5,89.5,35.5,35.75,13.08333333,88.08333333,19,53.33333333,50.91666667,3,17.91666667,88.75,41.09259259222222,1240,200,19,0.4578804347826087,0.006821282,0.4665757162346521,0.24919354838709679,0.575,9.77419327631668e-05,1.5764827865026904e-05,1.4976586471775558e-06
2021,18,IN,Central,6813532,55226,32663,26060,14527,54816,142960,0.020981775678165157,283342,283944,283500,850786,0.12486710270091929,993746,0.145848878,38,12.5,86,19,59.5,40.5,0,13.5,87,38,37.91666667,12.75,85.83333333,19.41666667,59.25,40.5,0,13.66666667,87.16666667,39.611111112222225,719,100,31,0.605427975,0.006263048,0.6805845511482255,0.24617524339360222,0.6286509040333796,0.000105525,1.4676675768162533e-05,4.549769488130385e-06
2021,19,IA,Central,3197689,100821,44537,40064,18288,78806,310807,0.097197382,611876,595528,593880,1801284,0.5633080640425007,2112091,0.660505446,37,13,85.5,19,59.5,39,0,13.5,79,37,38.16666667,12.58333333,84.66666667,19.25,56.75,40.41666667,0,9,80.16666667,37.88888889,360,86,6,0.5050505050505051,0,0.36363636363636365,0.2388888888888889,0.5472222222222223,0.000112581,2.6894422815977414e-05,1.8763550801844707e-06
2021,20,KS,Central,2937922,18271,15341,6420,5510,22416,61607,0.020969583263272477,123210,123209,123209,369628,0.12581273430676512,431235,0.146782318,40,14,91,19.5,61,43,0,0,79,40,41.41666667,14,90.58333333,19.33333333,61.5,44.41666667,0,7,80.5,39.861111111111114,310,57,1,0.4583333333333333,0.006060606,0.3393939393939394,0.25161290322580643,0.532258065,0.000105517,1.9401468112495838e-05,3.4037663355255855e-07
2021,21,KY,Central,4506589,38004,34491,17628,12206,42939,148193,0.032883629,288419,291523,292785,872727,0.1936557782393735,1020920,0.226539407,36,13,87,20,58.5,40.5,0,13,77,36,36.25,13.33333333,86.83333333,20.16666667,58,42,1.583333333,11.66666667,78.75,38.73148148144444,795,78,12,0.5898520084566596,0.014767932489451477,0.5379746835443038,0.20125786163522014,0.5823899371069182,0.000176408,1.7307990588891065e-05,2.662767782906318e-06
2021,22,LA,South,4627098,5265,2368,2094,3418,7665,42204,0.009121052,81502,82495,82471,246468,0.053266216,288672,0.062387267,32,13,80.5,19.5,62,64.5,0,19,90.5,32,31.16666667,13.25,80.91666667,19.58333333,61.75,65.91666667,0,16.33333333,87.83333333,41.861111111111114,458,48,34,0.6972972972972973,0.043243243243243246,0.43783783783783786,0.17248908296943233,0.38209606986899564,9.898212659424978e-05,1.0373672656165916e-05,7.3480181314508574e-06
2021,25,MA,Atlantic,6989690,2703,2004,846,2519,3027,24737,0.00353907,47338,48450,48633,144421,0.020662003608171463,169158,0.024201073,36,13,81.5,19,57,60,6.5,18.5,88.5,36,36.58333333,13.08333333,81.5,19.83333333,55.75,60.83333333,5,18.58333333,84.66666667,41.75925925777778,903,127,30,0.587991718,0.010504202,0.7436974789915967,0.20155038759689922,0.5293466223698782,0.00012919,1.8169618395093343e-05,4.292035841360632e-06
2021,26,MI,Central,10037504,59203,54737,35212,41958,84792,299430,0.029831121362442297,575871,566389,575026,1717286,0.1710869554821597,2016716,0.200918077,34,12,81,18.5,54,44.5,2,18,89,34,35.5,11.75,80,18.58333333,53.75,44.41666667,2.166666667,18.16666667,87.66666667,39.11111111188889,858,165,13,0.6027667984189723,0.008016032,0.7061224489795919,0.1993006993006993,0.5827505827505828,8.547941799076743e-05,1.643834961360912e-05,1.2951426968298096e-06
2021,27,MN,Central,5711471,151391,105488,48481,24054,123699,315578,0.055253366426967765,622091,602283,621385,1845759,0.323167009,2161337,0.378420375,38.5,14,87,18,58,59.5,0,18,86,38.5,38.66666667,14.58333333,86.75,18.33333333,57.75,59.25,0,17.91666667,81.91666667,41.68518518555555,818,170,11,0.2914691943127962,0,0.32367149758454106,0.18337408312958436,0.5158924205378973,0.000143221,2.9764661328053665e-05,1.925948674168178e-06
2021,28,MS,South,2949586,18255,14302,19287,10720,28086,97936,0.033203304,189567,189894,191132,570593,0.19344850429856936,668529,0.226651808,32.5,13,84.5,20,64,43,0,17.5,72,32.5,32.41666667,13.75,84.5,19.5,63.75,42.5,0,13.83333333,75.41666667,38.407407407777775,361,83,11,0.725609756,0.006410256,0.5512820512820513,0.17174515235457063,0.44598337950138506,0.00012239,2.8139542295088192e-05,3.7293369306743385e-06
2021,29,MO,Central,6169823,28616,16459,10435,14626,37806,83787,0.01358013,163283,164812,164767,492862,0.079882681,576649,0.093462811,38,14,88.5,20.5,61.5,43.5,0,17,84,38,38.83333333,13.75,88.33333333,20.25,60.33333333,43,1.416666667,17.25,81.08333333,40.47222222077778,534,107,14,0.6788990825688074,0.015337423312883436,0.5398773006134969,0.21722846441947566,0.5955056179775281,8.65502948787996e-05,1.73424748165385e-05,2.269108854500364e-06
2021,30,MT,West Pacific,1106227,31378,15056,8207,6011,23371,72384,0.065433225,142600,140981,142820,426401,0.38545524562318584,498785,0.45088847,39,16,85.5,23,64,0,0,0,56,23,39.66666667,16.16666667,85.25,22.08333333,60.08333333,22.33333333,0,0,47.41666667,32.55555555555556,273,42,4,0.33587786259541985,0,0.3511450381679389,0.1978021978021978,0.42857142857142855,0.000246785,3.7966891063045834e-05,3.615894386956746e-06
2021,31,NE,Central,1963554,4976,3989,1204,3498,6862,26323,0.013405793780053923,48945,47392,49421,145758,0.074231725,172081,0.087637518,41,13.5,87.5,20.5,61.5,43,0,0,72,41,40.75,13.33333333,87.41666667,21,60.91666667,42.41666667,0,9.166666667,72.25,38.58333333411111,264,57,5,0.5512820512820513,0.020547945,0.4794520547945205,0.1553030303030303,0.5340909090909091,0.00013445,2.9028995382861893e-05,2.546403103759815e-06
2021,32,NV,West Pacific,3146402,1882,1704,592,1108,2380,15975,0.005077228,29899,31873,31838,93610,0.029751443076885917,109585,0.034828671,38,16,92,21.5,61.5,52.5,0,15,77.5,38,37.75,15.5,91.91666667,21.75,61.5,52.75,0,12.33333333,75,40.94444444444444,201,28,10,0.5188679245283019,0.00952381,0.4380952380952381,0.30845771144278605,0.5323383084577115,6.388249181128158e-05,8.899053585651166e-06,3.178233423446845e-06
2021,34,NJ,Atlantic,9267961,35662,63423,24917,30582,81097,436628,0.047111549,835042,819270,828403,2482715,0.26788146821075315,2919343,0.314993017,34,12,84,19,57.5,30.5,4.5,25.5,89.5,30.5,33.5,12.08333333,83.41666667,19.33333333,57,29.66666667,4.5,25.16666667,88.83333333,39.27777777777778,813,169,22,0.6638477801268499,0.032051282,0.4081196581196581,0.2902829028290283,0.5658056580565806,8.772156033026035e-05,1.8234863094482164e-05,2.3737691602284473e-06
2021,35,NM,West Pacific,2116677,49994,47046,13226,12703,41449,200276,0.094618121,399236,386022,399442,1184700,0.5596980550173692,1384976,0.654316176,35.5,18,91.5,21,64,41.5,0,0,72.5,35.5,35.41666667,17.83333333,91,21.08333333,63.25,44.66666667,0,1.583333333,73.41666667,38.69444444477777,278,22,3,0.48201438848920863,0.04964539,0.5673758865248227,0.2302158273381295,0.5035971223021583,0.000131338,1.0393650046747803e-05,1.4173159154656096e-06
2021,36,NY,Atlantic,19857492,6683,11292,3120,5602,9639,51942,0.002615738,87687,94707,94707,277101,0.013954481260775529,329043,0.016570219,29.5,12.5,84,18,57,41,4,22,87.5,29.5,29.41666667,12.33333333,84.08333333,18.66666667,56.16666667,41.25,3.916666667,22.33333333,86.83333333,39.444444444111106,1916,499,57,0.776937618,0.017975402081362345,0.6054872280037843,0.24686847599164927,0.545929019,9.648751211885167e-05,2.5129054565400303e-05,2.870453126709053e-06
2021,37,NC,South,10565885,21354,22933,4872,18096,37561,116941,0.01106779,200532,187444,197863,585839,0.055446278281469086,702780,0.066514069,36,14,85,20,56,39.5,0,15.5,88.5,36,37.66666667,14.16666667,84.25,19.75,57.91666667,39.75,0.666666667,14.83333333,87.83333333,39.648148148555556,1098,142,27,0.5786713286713286,0.036713287,0.5611888111888111,0.2395264116575592,0.4981785063752277,0.000103919,1.3439479986768736e-05,2.5553940819912388e-06
2021,38,ND,Central,777934,3707,2468,1185,1131,3313,11129,0.014305840855393902,21397,21578,20545,63520,0.081652171,74649,0.095958012,37,14,86.5,16,62.5,0,0,0,42.5,16,37.91666667,14.25,85.58333333,16.58333333,58.58333333,8.25,0,0,33.33333333,28.277777776666667,128,19,4,0.35443037974683544,0.05,0.3625,0.21875,0.5703125,0.000164538,2.4423665760848608e-05,5.14182437070497e-06
2021,40,OK,South,3991225,18266,24716,4456,10093,37911,110734,0.027744364198961473,216919,215958,217863,650740,0.16304267486799165,761474,0.190787039,38.5,15,87.5,22,64.5,66,0,17,77.5,38.5,39.25,15.25,88.58333333,21.83333333,63.83333333,66.75,1,15.33333333,78.5,43.37037036888889,371,54,7,0.6376811594202898,0.072115385,0.5192307692307693,0.2371967654986523,0.5606469002695418,9.295391765685974e-05,1.352968073711705e-05,1.7538475029596176e-06
2021,41,OR,West Pacific,4256301,52023,59414,13221,11169,41836,159713,0.037523897,316433,312563,315302,944298,0.22185883940069087,1104011,0.259382736,45.5,15,85,20,56,54.5,0,13,75,45.5,45.33333333,15,84.41666667,20.5,54.16666667,55.33333333,0,10.66666667,74.33333333,39.97222222222222,466,89,5,0.4190871369294606,0,0.4083333333333333,0.24034334763948498,0.5021459227467812,0.000109485,2.09101752907043e-05,1.1747289489159718e-06
2021,42,PA,Atlantic,13012059,89291,92316,63418,53028,134097,579046,0.04450072,1140448,1099754,1136829,3377031,0.25953087055630475,3956077,0.304031591,33,12,89.5,18.5,52,41.5,3.5,22,93,33,32.91666667,12.16666667,89.16666667,18.75,51,40.75,3.333333333,21.5,89.41666667,39.888888890333334,1292,354,24,0.571663921,0.001658375,0.3946932006633499,0.2236842105263158,0.46362229102167185,9.929251012464668e-05,2.7205532959849015e-05,1.8444429125321365e-06
2021,44,RI,Atlantic,1096985,10268,8457,3727,4020,13004,32374,0.029511798247013405,64341,64530,64530,193401,0.17630231953946499,225775,0.205814118,35,13.5,87,19,53,49.5,0,0,66,35,34.91666667,13,86.58333333,19.33333333,53.33333333,51.08333333,0,5.25,62.75,36.24999999888889,124,24,4,0.6557377049180327,0,0.625,0.24193548387096775,0.5161290322580645,0.000113037,2.1878147832468082e-05,3.646357972078014e-06
2021,45,SC,South,5193266,24874,26079,15372,12348,30618,97147,0.018706340095038458,192461,193488,193488,579437,0.11157468152026105,676584,0.130281022,28,12,76,17,53.5,43.5,0,15.5,90,28,28.5,12.08333333,76.08333333,17,52.75,43,0,15.41666667,90.33333333,37.24074074000001,256,92,8,0.3114754098360656,0.066666667,0.375,0.2109375,0.48046875,4.9294605745209275e-05,1.7715248939684583e-05,1.5404564295377898e-06
2021,46,SD,Central,896164,3394,3603,1369,1065,4523,16380,0.018277904490695898,30116,31090,31090,92296,0.10299007770899077,108676,0.121267982,36,13,82.5,17.5,60,0,0,0,25.5,17.5,36.83333333,12.58333333,82,18,56.91666667,16.16666667,0,0,29.75,28.027777777777782,110,17,6,0.4861111111111111,0.041666666666666664,0.375,0.38181818181818183,0.6454545454545455,0.000122745,1.8969742145410885e-05,6.695203110145018e-06
2021,47,TN,South,6968351,14601,13202,4046,12685,27375,102317,0.014683100779510102,196723,200013,202458,599194,0.085987919,701511,0.10067102,29.5,11.5,73.5,17,52.5,49,0,18.5,84,29.5,30.58333333,11.41666667,73.33333333,16.91666667,54.25,48.5,0,18.16666667,84.66666667,37.53703703777778,625,121,22,0.6015424164524421,0.025974025974025976,0.4805194805194805,0.2352,0.6048,8.969123398060746e-05,1.7364222898645605e-05,3.1571314361173826e-06
2021,48,TX,South,29558864,91394,62688,41472,76277,116457,427970,0.014478567,835204,841461,850959,2527624,0.085511541,2955594,0.099990108,37.5,14,89.5,19,64.5,55,3,18.5,84.5,37.5,38.33333333,14.5,89.91666667,19.16666667,65.08333333,54.91666667,2.75,18.66666667,86.41666667,43.30555555666666,1151,167,54,0.4794520547945205,0.020689655172413793,0.3689655172413793,0.23370981754995657,0.49956559513466553,3.893925016874803e-05,5.649743508410878e-06,1.8268631703843559e-06
2021,49,UT,West Pacific,3339113,22613,11159,5225,4868,18225,58088,0.017396237,114455,112879,114408,341742,0.10234514375524278,399830,0.11974138,43,14.5,89.5,20,64.5,32,0,11,95.5,32,44.41666667,14.25,89,20.33333333,63.75,32.41666667,0,9.5,91.75,40.60185185222222,603,151,12,0.6048387096774194,0.002717391,0.40217391304347827,0.33001658374792703,0.5970149253731343,0.000180587,4.5221590284605523e-05,3.5937687643395115e-06
2021,50,VT,Atlantic,646972,5559,9402,2737,1362,5196,27614,0.042681909,55082,55082,54967,165131,0.2552367026702856,192745,0.297918612,38.5,16,85,19.5,53,0,0,0,64,19.5,38.33333333,14.41666667,85.91666667,19.5,54,4,0,0,61.16666667,30.81481481555555,125,27,4,0.7391304347826086,0.028571429,0.6428571428571429,0.136,0.488,0.000193208,4.1732872519985407e-05,6.182647780738579e-06
2021,51,VA,South,8657365,38925,31586,21191,24378,46699,128994,0.014899914696908354,246080,253196,253194,752470,0.086916747,881464,0.101816661,40,15,84,20.5,58.5,42.5,4,17,90.5,40,40,14.91666667,83.58333333,20.41666667,59.41666667,43.91666667,2.75,17.16666667,89.5,41.29629629777778,588,81,19,0.6327160493827161,0.006349206,0.6095238095238096,0.22108843537414966,0.5255102040816326,6.79190492719205e-05,9.35619556296864e-06,2.1946631567457305e-06
2021,53,WA,West Pacific,7740745,64073,40919,20635,15153,56742,278052,0.035920574,551872,552932,553735,1658539,0.2142609012440017,1936591,0.250181475,48,16,85,21.5,59.5,53.5,0,16,86,48,48.16666667,15.91666667,85.25,21.25,59.66666667,53,0.5,16.66666667,84.66666667,42.78703703888888,882,141,14,0.5290178571428571,0.00660793,0.3788546255506608,0.19501133786848074,0.48412698412698413,0.000113943,1.821530098201142e-05,1.8086114450224106e-06
2021,55,WI,Central,5880101,13145,7286,3826,5734,12345,71149,0.012099962228539951,134007,138703,137933,410643,0.069836045,481792,0.081936008,35.5,13,88.5,19,58,53,0,14.5,80,35.5,35.75,13.58333333,87.91666667,19,57.25,54.66666667,1.5,15.25,81.66666667,40.73148148222222,717,153,19,0.49101796407185627,0.009036145,0.6656626506024096,0.14086471408647142,0.45467224546722457,0.000121937,2.6019961221754525e-05,3.2312370144662483e-06
2021,56,WY,West Pacific,579483,4421,3476,1158,1571,5176,14436,0.024911861,28245,28466,28466,85177,0.1469879185411824,99613,0.17189978,35,14.5,71,18.5,53,0,0,0,0,14.5,34.08333333,12.83333333,72.25,18.75,53.83333333,0,0,0,12.83333333,22.73148148,84,9,3,0.6666666666666666,0,0.6885245901639344,0.36904761904761907,0.7261904761904762,0.000144957,1.553108546756333e-05,5.177028489187776e-06
